Date,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR
2013-08-01 00:00:00-04:00,13.799248695373535,130.48619079589844,96.3685531616211,47.69570541381836,14.948203086853027,33.56475830078125,117.50580596923828,46.767906188964844,35.14554214477539,17.64807891845703,14.807654766248948,135.30785840816787,97.48288644734143,48.017156332495674,15.127832579449878,34.09542706177102,119.95187062536816,47.98210778496105,35.70948947302978,17.80270118646629,13.710791637694735,130.48619079589844,96.11139848802276,47.3809477701429,14.854484776444457,33.45018305822914,116.8267557990607,46.429057102663585,35.00093948781968,17.535626116169727,13.790402820887852,135.30785840816787,97.06144184049393,47.52158318573551,15.049732994358946,33.92657655122899,118.76900328817233,47.720911502065846,35.22507374400435,17.697276851889836,21094700.0,153838.0,592200.0,790300.0,801000.0,2309900.0,544100.0,600700.0,175500.0,2692200
2013-08-02 00:00:00-04:00,14.00269889831543,131.39022827148438,95.68280792236328,47.03940200805664,14.674858093261719,33.13661193847656,115.4029541015625,46.18198013305664,35.058773040771484,17.486427307128906,14.046927427632738,133.8010674289842,97.31145062660298,48.07743188964579,15.08878339910651,33.76979513722254,118.37472947929972,47.12086915564688,35.36243606351648,17.80270165981063,13.755020315163142,129.88345954591352,95.56851452917715,46.98583026083786,14.66314218618771,33.09439987858581,115.13278460069927,46.11138814781582,34.9286309572906,17.423173777135744,13.781557095317915,131.39022827148438,96.36855738186215,47.70240411226299,15.08878339910651,33.420035440545206,117.24297897834352,46.89497157138233,35.0876913586051,17.655107855587946,2114600.0,234170.0,644700.0,460300.0,731600.0,1993300.0,219100.0,345500.0,106600.0,1721700
2013-08-05 00:00:00-04:00,13.852320671081543,133.80116271972656,95.13276672363281,46.704559326171875,14.577231407165527,33.10041809082031,115.84099578857422,46.704368591308594,35.10215377807617,17.373977661132812,14.064616572927568,134.40386144259946,95.76851954377707,47.24031773076672,14.72171465886474,33.25117605428762,116.86323632370977,46.71142401913985,35.36243795898952,17.5707707764244,13.852320671081543,131.39032184526997,94.36845292910915,46.52374380250933,14.557705395357734,32.895387168489414,115.11082875267657,46.090207063154246,34.9720116876195,17.27558177375873,13.905395068337512,131.69168270244765,94.36845292910915,46.87198318893641,14.624090558328005,33.25117605428762,115.51973165160966,46.090207063154246,34.97924333601473,17.416148476187498,736400.0,124308.0,491800.0,388000.0,579600.0,1660800.0,239900.0,263900.0,119200.0,1094100
2013-08-06 00:00:00-04:00,13.958467483520508,132.595703125,95.08993530273438,46.48357009887695,14.506939888000488,33.00996017456055,115.27149963378906,45.94197463989258,34.86357116699219,17.303695678710938,14.144226593382081,134.70518251931802,96.04712896790102,47.18004896745114,14.698282263854809,33.28132263135038,116.87056768617715,46.71849739004833,35.355218583684774,17.556713866734984,13.852319541255161,131.39028304375032,94.56848661696891,46.275961006144186,14.491319676609221,32.847141320256455,114.76768245109496,45.730193259930005,34.762350126743684,17.22638385819456,13.852319541255161,133.80112320624968,95.13994275597098,46.72465579377017,14.577229349635848,33.015989480105,115.81912506863605,46.53495388646904,35.10216322499702,17.34586515329104,414100.0,93318.0,507800.0,418200.0,615600.0,1688500.0,77300.0,441300.0,116100.0,1109900
2013-08-07 00:00:00-04:00,13.84346866607666,131.992919921875,94.44705963134766,45.95451354980469,14.467897415161133,32.714481353759766,114.95023345947266,45.40546417236328,34.69727325439453,17.2193546295166,13.949617413573337,133.49968844037983,95.11136966685895,46.61751075796409,14.542092715768483,33.04614844657819,115.73151782360014,46.047863719513025,35.058778485076395,17.338835919343143,13.799241005473023,131.69157081646665,94.05418283096037,45.95451354980469,14.28826935302176,32.67226930378565,114.51943742354555,45.27839642599432,34.494828449727784,17.12095874632181,13.870006274745107,132.8969787338316,94.65420690812282,46.46347852305235,14.491327745293903,32.907451382322634,115.15469055499065,45.94902846271581,34.776802088369074,17.296666446623,400600.0,71373.0,582100.0,398700.0,617000.0,1646400.0,90700.0,737500.0,98000.0,1062100
2013-08-08 00:00:00-04:00,14.259220123291016,134.40382385253906,94.31133270263672,45.619651794433594,14.362456321716309,32.72050476074219,113.98638153076172,45.596065521240234,34.314083099365234,17.036611557006836,14.285756052270814,134.7051846254322,94.98993210489778,46.28264879973928,14.495225149965135,32.86523340625972,115.46132212902108,45.694900783287956,34.84911216759981,17.32477196149309,13.931929606060352,131.99299514808428,93.7327373080813,45.42543951825913,14.241403397765492,32.5094445489289,113.89145624656987,45.05250120201152,34.061030487538034,16.93118724765332,13.931929606060352,131.99299514808428,94.81850289147062,46.16880180971746,14.495225149965135,32.86523340625972,115.18385507766969,45.61724796828038,34.81296218849116,17.28963097188953,1216600.0,83825.0,546700.0,523500.0,869200.0,1776200.0,146400.0,273700.0,115100.0,1816200
2013-08-09 00:00:00-04:00,14.24152946472168,134.40382385253906,95.08993530273438,46.31613540649414,14.635805130004883,32.69036102294922,115.103515625,46.16786575317383,34.23454284667969,17.212322235107422,14.294603013904293,135.3078946754804,95.632823539615,46.46346409972832,14.733429231584125,32.91348449776061,115.84098022122474,46.47141614919826,34.84187171978841,17.331803497684447,14.153072424632187,133.8011252982289,94.01845912946276,45.47901617294158,14.311693887367099,32.37678413707057,113.5482564822736,45.32780655318967,34.16224290671723,16.945247181399225,14.19730010108808,134.7051846254322,94.36133935263555,45.713408536462225,14.315598195995015,32.569754174475236,113.67969232463379,45.51135003088021,34.24900338628536,17.050671509427644,608400.0,88015.0,494700.0,453600.0,656800.0,1628200.0,100500.0,246000.0,131900.0,1576800
2013-08-12 00:00:00-04:00,14.285758972167969,136.51327514648438,94.12559509277344,45.566078186035156,14.510849952697754,32.244117736816406,114.31494903564453,45.52547073364258,33.98148727416992,17.022554397583008,14.39190777131588,136.51327514648438,94.98277368578054,46.208985192987015,14.670953458910239,32.624026192947404,115.67306016424895,45.98432677990472,34.212850371136035,17.1982620243396,14.197301920741031,134.4037961539169,93.24697695279528,45.21114042161732,14.49522973510972,31.966721303274362,113.12477320521361,45.20074324796487,33.38138734524391,16.86793216863262,14.197301920741031,135.00650607975555,94.98277368578054,46.208985192987015,14.553804806251874,32.56372392065544,115.1035307691695,45.98432677990472,34.11162936097157,17.191233558404196,868200.0,138130.0,479700.0,470300.0,582200.0,1431300.0,108000.0,314000.0,174700.0,1284200
2013-08-13 00:00:00-04:00,14.19729995727539,132.7044677734375,92.65410614013672,44.94326400756836,14.171113967895508,31.755657196044922,112.51876831054688,44.74189376831055,33.30186080932617,16.636009216308594,14.329986359654427,135.1227700350147,94.22560209418494,45.686626398059786,14.569420453693638,32.280294262545326,114.22735685929604,45.69490194084707,33.9598001786593,17.022565715979486,14.153072281267507,131.79759433539311,92.3040867227989,44.79593018467874,14.096918702438948,31.647111278784983,112.05875941608858,44.60070707316674,33.02711607853016,16.572754321374273,14.285756996468852,134.5181915867767,94.22560209418494,45.61965787202933,14.522559815628819,32.24411382371465,113.7308373770849,45.69490194084707,33.9598001786593,17.022565715979486,364300.0,124950.0,501600.0,412700.0,426400.0,1462000.0,105500.0,193500.0,191600.0,1842800
2013-08-14 00:00:00-04:00,14.188456535339355,132.4021453857422,91.82549285888672,44.72225570678711,14.31560230255127,31.701391220092773,111.6572036743164,44.60774612426758,33.15725326538086,16.600866317749023,14.232684213727262,133.3090071047555,92.90410807874474,45.124071904358594,14.323412411673077,31.90039287903023,112.88389076803153,44.85482340836049,33.395845233540726,16.72034762343447,13.976159798568494,131.49528366672888,91.71119947278306,44.635197148613834,14.053970350287754,31.562694139795965,111.40165175500101,44.41714457125113,33.00542176218227,16.488412141330183,14.135381296660526,132.0998619898619,92.74695739775652,44.99013487495815,14.143784370749529,31.69536191242094,112.69404010294306,44.48067842225661,33.36692691726394,16.65709273568667,371700.0,117888.0,423400.0,501000.0,566000.0,1073900.0,106800.0,228400.0,131800.0,1598500
2013-08-15 00:00:00-04:00,14.153076171875,129.07704162597656,89.56824493408203,43.43645095825195,14.077396392822266,31.231029510498047,109.67110443115234,44.0147819519043,32.210105895996094,16.214298248291016,14.241533235384848,132.09992310887353,91.97549072363603,44.45438587995968,14.151591669934229,31.48430185992474,110.6933451328314,44.163029458599404,32.925887252824985,16.55165654217123,14.038082326747825,128.77474655886022,89.49681429474307,43.382874091485434,13.86262364830882,30.88126982751683,108.79490607361787,43.59828269443399,32.210105895996094,16.12995934509231,14.153076171874998,131.4953445060186,89.71110621275992,44.45438587995968,14.12425554862276,31.44208980168696,110.6933451328314,43.7465302011291,32.72344250853413,16.509487090571877,772400.0,152858.0,770200.0,711300.0,723000.0,1811800.0,166000.0,339800.0,126000.0,2021500
2013-08-16 00:00:00-04:00,14.206149101257324,124.54268646240234,87.71102142333984,42.17073059082031,13.624418258666992,30.55562973022461,105.83039093017578,43.09000778198242,31.197908401489258,15.792604446411133,14.3565255963611,128.77471250033915,89.68967793519799,43.3493962171097,14.018820430833088,31.255149044729773,109.32788543469869,44.00771709393069,32.11612943369066,16.186190581172422,14.153075540390722,122.72895113353685,87.54672604735624,42.09036528356024,13.565844696307238,30.495327451573566,105.74277446855196,43.06882803117481,31.18344785856379,15.757463449631029,14.21499497593144,128.4724290445489,89.62539199447082,43.3493962171097,14.003200218353639,31.18278354988715,109.15265251145102,43.84535336660161,32.11612943369066,16.186190581172422,1368000.0,234570.0,1502700.0,763500.0,511200.0,3952000.0,295400.0,424900.0,215200.0,1601100
2013-08-19 00:00:00-04:00,14.161918640136719,114.26483154296875,87.40388488769531,42.197513580322266,13.354979515075684,30.422954559326172,105.62599182128906,42.920589447021484,30.46765899658203,15.708267211914062,14.250375682367244,124.24033060448595,88.21106165598965,42.539059726058696,13.593182599101832,30.70637793910184,106.39996728527514,43.33708870097985,31.335272061850812,15.827748490611716,14.153072767195892,113.66025339622276,87.13244621468361,42.08366656820057,13.33545498958396,30.320437957836784,105.20249350031285,42.86411638682842,30.460430105850563,15.652040806676533,14.170764513077547,123.93804729679746,87.43960294063805,42.257786279294244,13.577562382858128,30.416922953153048,105.87424600002657,43.132368135341714,31.154519454839228,15.792606149498734,256000.0,433488.0,720700.0,984600.0,615000.0,1936100.0,231800.0,288600.0,119800.0,2047800
2013-08-20 00:00:00-04:00,14.161918640136719,116.68324279785156,88.46817779541016,42.65959167480469,13.69080924987793,30.947599411010742,107.50250244140625,43.951236724853516,31.05329132080078,15.996426582336426,14.241529809426416,118.49697895103813,88.92534033469111,42.893986565658835,13.78452758543253,31.12850853547231,108.23266956468966,44.11360312801166,31.11113070759718,16.101850917181252,14.09115334378785,113.96265586514161,87.43956480693168,42.22428870227903,13.331551657915732,30.507386364680006,105.85962641401856,42.97705446337338,30.417041517648787,15.729350170816838,14.161918640136719,114.56723458287047,87.43956480693168,42.358228274954996,13.444796012201452,30.5315081947107,105.85962641401856,42.97705446337338,30.54718358552227,15.74340710627432,656500.0,191143.0,817600.0,1103500.0,710200.0,1947200.0,224700.0,584100.0,216400.0,2600800
2013-08-21 00:00:00-04:00,14.19729995727539,116.07858276367188,88.4039077758789,42.606014251708984,13.729856491088867,30.923477172851562,106.67742156982422,43.951236724853516,31.111133575439453,15.98237419128418,14.206145829912506,116.68314946644576,89.67539165766587,43.19534683075821,13.878245573976383,31.34559999128026,108.3567970465243,44.53716039883681,31.48709927750122,16.18619579174258,14.153072281267507,113.05570312431969,86.8109778493809,41.748805085589986,13.479938976515719,30.296325703020898,105.88153093493534,43.43590772461538,30.453194286347745,15.616901808730615,14.161918153904622,116.38086611505881,88.05388838609522,42.55913578510466,13.538512556079239,30.76668988048997,107.00599454824527,43.7747540798578,30.95207317853813,15.989402661011386,199700.0,177230.0,580500.0,791500.0,633000.0,2208600.0,237200.0,348500.0,145700.0,2275900
2013-08-22 00:00:00-04:00,14.21499252319336,116.68324279785156,89.43250274658203,42.65959167480469,13.88215160369873,31.267194747924805,107.59014892578125,44.10654067993164,32.014896392822266,16.003456115722656,14.259221888932334,117.28782151558042,89.91823861433488,42.79353124748065,13.944630990084429,31.351621123709474,107.8603072434677,44.155955603266584,32.014896392822266,16.094823521194083,14.161918971484377,115.1718017692194,87.68242795310286,42.11713755507524,13.616613839152997,30.646072792859094,105.75742199464666,43.57003464390448,30.966533625260794,15.792606091449516,14.179610717779967,115.77638048694826,88.58960831282874,42.79353124748065,13.784527469369449,30.98377139484719,107.1155335275989,44.09948255927437,31.20512559894575,16.031568647966466,211000.0,74300.0,684600.0,397700.0,617600.0,1597100.0,158600.0,203700.0,141300.0,1243000
2013-08-23 00:00:00-04:00,14.170766830444336,120.31068420410156,90.16828155517578,42.76005172729492,14.069585800170898,31.66521644592285,107.59014892578125,44.403045654296875,32.311336517333984,16.172138214111328,14.241532138365562,120.61297927998964,90.22542280136334,43.09489943872146,14.175020014306211,31.701399202217733,108.13046556115417,44.403045654296875,32.325797057525556,16.20025075136726,13.843476226822396,115.77636184818283,88.6825001581216,42.257780160155114,13.847002955760459,30.983791788590402,106.58981221539365,43.788883957338065,31.819689183084726,15.813694315429704,14.197302766428528,116.68322401309096,89.7968334810078,42.62611468647255,13.929006847990484,31.249125100264404,107.61205305200079,44.15596827381198,32.07274449933816,15.968316621696031,845600.0,112883.0,500400.0,510200.0,664000.0,1869200.0,303200.0,345400.0,57700.0,1756500
2013-08-26 00:00:00-04:00,14.020389556884766,122.12440490722656,90.575439453125,42.525657653808594,13.979769706726074,31.906408309936523,107.69967651367188,44.184207916259766,32.34025955200195,16.263504028320312,14.17076603871298,123.03126695957508,90.98260011246487,42.98774911213197,14.155493370631412,32.15968282930394,108.25459964952543,44.600707186894304,32.41979114882857,16.354872781593656,13.958469283221467,120.61296430952018,89.90397942025238,42.40511227813165,13.940720665691746,31.671226306484716,107.42220937501071,44.08537803728076,32.1739674668491,16.122938674847752,14.10884576504968,120.61296430952018,90.132560747429,42.773444235062236,14.077393798937326,31.701377432499456,107.48062409585879,44.37480955125309,32.35472009306736,16.21430608757775,358800.0,124448.0,692800.0,763900.0,636600.0,1824400.0,198800.0,302700.0,76700.0,1426900
2013-08-27 00:00:00-04:00,14.091153144836426,125.1472396850586,89.84683990478516,42.472084045410156,14.038345336914062,31.912445068359375,106.64817810058594,44.36775207519531,32.34025955200195,16.108875274658203,14.18845605863397,125.75180647480376,90.53258394110607,42.8337202001098,14.069584273104887,32.02099098767086,108.29836246332871,44.508938781327075,32.441480581393584,16.298639833285502,13.755017570130718,120.91520296860837,88.1039037396721,42.13723632172946,13.839191346398769,31.460171171356205,106.3707111068937,43.70417805716219,32.01490427319585,16.045620421782438,13.816936992664528,120.91520296860837,88.1039037396721,42.31805439907929,13.870431772215086,31.622990050323427,106.93294275252057,43.86654182669436,32.12335695215329,16.15104472972778,1135000.0,135218.0,425700.0,451100.0,755400.0,1640300.0,206100.0,369000.0,123200.0,1103100
