Date,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR,AMH,ARR,AVB,CPT,ELS,EQR,ESS,MAA,SUI,UDR
2013-09-30 00:00:00-04:00,13.976160049438477,128.6029815673828,89.96062469482422,42.10172653198242,13.301820755004883,31.963905334472656,109.7585220336914,43.442970275878906,30.96306610107422,16.60086441040039,14.719195688912745,129.51290597694629,93.90013884476396,43.109623076036755,13.714798335439596,33.37898864271673,112.37164715327498,45.08072907150587,32.767166339322394,17.07878823768779,13.66656123363252,126.47981689819025,89.70854906600236,41.303525233518215,13.1602280987719,31.69060528706393,108.2495333394088,43.075886036457476,30.8677266517876,16.46732618043746,14.418442746378707,127.38974130775375,92.72620358566263,42.41965233090228,13.545673940535448,32.93563626216003,109.5892242600651,44.275968609006085,31.505761556026364,16.769543644833014,7752200.0,364918.0,3895400.0,4407700.0,5077000.0,9209200.0,1197800.0,18033000.0,715400.0,8468700
2013-10-07 00:00:00-04:00,13.578103065490723,127.08641815185547,92.87744903564453,43.9078254699707,13.970446586608887,32.62590026855469,114.0205078125,44.69953155517578,31.359092712402344,16.9030818939209,13.967312153617474,129.8161909750927,92.91345041942361,43.9078254699707,14.064840654556024,32.63804719568602,114.41063520008285,44.763065425674235,31.41043150172527,16.91011036348888,13.356961327248781,126.7831023468414,89.05316467963762,41.729680174481864,13.120892473251365,31.660241571113573,108.48511078300567,43.03353467802692,30.457042403813407,16.340817733917483,13.861164220491997,128.29964666096706,89.06036825322344,41.76350431784467,13.25461865314869,31.714901584809844,109.56716560724004,43.23825522662326,30.809061831730915,16.50949698191851,6024500.0,540739.0,2859300.0,3085900.0,4887400.0,6843000.0,960700.0,2944200.0,738200.0,7438200
2013-10-14 00:00:00-04:00,14.029234886169434,132.85784912109375,95.52777099609375,44.60456085205078,14.41489315032959,33.53083419799805,117.81141662597656,46.617897033691406,32.415157318115234,17.753162384033203,14.197302275776769,133.16186701480478,96.26957956038575,45.09836033104969,14.576151097015451,34.04706832744767,119.92399509532,46.68215557181921,32.48849365780427,17.78155538206992,13.569260400577953,123.7371731392915,91.83312982382195,43.407256327387955,13.761994939312798,32.32224355262721,112.84280027444686,44.340194425858634,31.095083620498293,16.851662018254,14.002698107513327,127.38544585152025,92.16442270230597,43.637249155522674,13.92325288599866,32.42548898844304,113.52735980269718,45.09704898525105,31.16108744525924,16.98653248220076,3158500.0,554217.0,2609600.0,2186300.0,3913600.0,7027700.0,916900.0,3091100.0,932900.0,6436300
2013-10-21 00:00:00-04:00,14.214991569519043,134.0739288330078,94.6851577758789,44.01606369018555,15.197587966918945,33.3486213684082,120.13741302490234,48.06020736694336,33.49320983886719,17.809955596923828,14.621893271129904,136.2020888266747,97.33550145797477,45.13219359017948,15.213320819975017,33.968100682851635,121.00599498449519,48.08162688270709,33.705889101110415,18.044203661987588,13.91423865138248,131.0337035842091,90.78885409018119,43.21786223282198,14.265438178674593,32.55908972651375,116.34653776286153,46.246613916636,32.195139522310335,17.22788472942708,14.038078336376604,133.46589306127922,95.42696652328257,44.54368742015045,14.552555995294416,33.47616061399648,117.77455605209023,46.73928456914663,32.62049524919528,17.710578040205164,3879200.0,466791.0,3669500.0,2994200.0,4345800.0,10905100.0,1204700.0,3161700.0,943800.0,7754800
2013-10-28 00:00:00-04:00,13.85231876373291,125.56128692626953,90.53678131103516,41.61469268798828,14.989129066467285,32.12788772583008,120.63797760009766,47.067710876464844,32.532493591308594,17.589900970458984,14.329985742499103,134.6819616898853,94.97323201306713,44.12429329546061,15.225115800244499,33.44579803823387,120.85143909065202,48.28867181006049,33.66922351809851,17.880936342292888,13.62233114660596,122.21704415195883,89.16839356231247,41.56057611469432,14.764941219268811,31.43552678254376,116.54531262097632,46.33942039672647,32.19514198937642,17.362750190126594,14.25922045162755,134.6819616898853,94.90121825673872,44.090469146941764,15.181851215633028,33.40328495182016,120.46131168139576,47.94594880106032,33.603219700537714,17.873837753477748,5378800.0,857674.0,4330300.0,4475000.0,3946800.0,10448300.0,1347500.0,2388000.0,837700.0,8131500
2013-11-04 00:00:00-05:00,14.303450584411621,119.17681121826172,87.74957275390625,40.572967529296875,14.320496559143066,31.399085998535156,114.08673095703125,44.147403717041016,31.05107307434082,16.85166358947754,14.444981190483022,125.56127848453735,90.87525812263682,42.31818812475881,15.154317969103895,32.42547693537012,121.77887850256113,47.32475784927034,33.10452089211915,17.717671096059547,13.79924758938501,118.2647461227276,86.6188537241508,40.153574452879035,14.17890393284715,30.96180592282356,112.30539235304526,43.29772691533923,30.559710757877358,16.55352963574974,13.85232114486731,125.25726065187162,90.57997211427336,41.77026949074682,15.004860419451019,32.140029961859575,120.71890582504916,46.83208737467226,32.7525015060087,17.667982329424472,9225700.0,552636.0,3034900.0,2501000.0,3207400.0,7606500.0,1311400.0,3361100.0,671900.0,5386100
2013-11-11 00:00:00-05:00,14.913801193237305,124.64915466308594,86.5828628540039,40.49179458618164,14.469961166381836,31.204742431640625,117.3255615234375,44.64007568359375,30.8090763092041,16.858768463134766,14.940337125282214,125.86524861588471,89.14678547292357,41.689096527752625,14.525024653229291,31.848513356250674,119.65161212568864,44.86855953661819,31.322439265251838,17.15690252800797,14.12653620499768,118.26469040472094,86.35960153452076,40.30915504454337,13.994053601065975,30.901076201756045,113.48316503233244,43.31915051431989,30.391052867268826,16.652913377283287,14.34767712673116,119.78480204695369,87.96565221063138,40.62708342225665,14.269371035303257,31.3930140114238,114.5725767297459,44.240227578929776,30.93375148882856,16.85166987183804,8000800.0,606704.0,3162700.0,1975200.0,2578000.0,7465400.0,1431600.0,2493100.0,751700.0,4576800
2013-11-18 00:00:00-05:00,14.586511611938477,119.47927856445312,84.66710662841797,39.67330551147461,14.084511756896973,30.870704650878906,112.76182556152344,43.868953704833984,30.288372039794922,16.69550132751465,14.99341336462719,125.27035895700034,86.96455714271252,40.687968030126946,14.513222155539795,31.417302379139876,118.2088965688555,44.91855358990041,31.007078850507085,17.071717107749098,14.480364502317343,118.86968809498207,84.1125524498205,39.375669521200976,13.954717998420495,30.627770782681317,111.99628433653501,43.36200517515636,29.540329572089874,16.539335060473125,14.966875743632961,124.96556953575038,86.5828502348224,40.451211894189264,14.481756456381698,31.332276220307442,117.68627804720415,44.62580839577386,30.95574284957066,17.064619871899538,7657300.0,349279.0,3121300.0,2219200.0,2964200.0,7180100.0,924300.0,2226100.0,1093100.0,6078100
2013-11-25 00:00:00-05:00,14.506897926330566,119.17452239990234,85.38731384277344,39.179500579833984,13.962584495544434,31.301929473876953,111.74602508544922,43.01213836669922,29.921676635742188,16.518041610717773,14.781113213784712,121.91767473216629,86.40280328014873,39.69359769790126,14.226102975706658,31.684547425854607,113.15931911747217,43.98319362438624,30.38370331693862,16.844568635588388,14.453824380702125,117.955352628766,83.62281770038777,38.57746790191379,13.891788172439062,30.415224243720083,111.04674055533519,42.82649348709126,29.59165757774473,16.41866270208606,14.63958263399047,119.47932356291807,85.07762615918195,39.65301026844747,14.100243179156472,31.095436252915306,113.04890990866667,43.8332515688327,30.281031342806408,16.66710794278889,9297400.0,342137.0,2729100.0,1869800.0,1873000.0,9199500.0,647800.0,2307500.0,536200.0,4775700
2013-12-02 00:00:00-05:00,14.595355987548828,112.1642074584961,87.64874267578125,40.66766357421875,14.198573112487793,32.28579330444336,113.34329223632812,44.197391510009766,30.596391677856445,17.1852970123291,14.621893605819258,119.78405866664082,88.07366549585544,41.709384137248236,14.391296795341686,32.69270725514956,115.70614935508145,44.74004001624139,30.7210640270746,17.73187640376679,14.064615432384237,111.24982763891278,83.56519113145875,38.90891664944192,13.809194784396862,31.107569172528144,109.17702559486835,42.847905088063285,29.47432654688155,16.43286387131286,14.533436565428874,119.17446824459519,85.11362938305905,39.22684499047005,13.994052041382503,31.15615456433203,111.59140324451104,43.133511285285756,29.841013876491136,16.475454068826014,4371100.0,697852.0,4428500.0,3407800.0,3785200.0,16149000.0,2913200.0,2829900.0,530400.0,10684400
2013-12-09 00:00:00-05:00,14.259221076965332,113.68822479248047,85.8770523071289,38.4218864440918,14.025517463684082,31.708826065063477,106.74058532714844,42.98356246948242,29.892333984375,16.72389030456543,14.745732262145987,118.26013741116178,88.40496779229672,40.47826974576825,14.442429068738425,32.82631784482203,114.46954324999164,44.7186134428154,31.06573449376255,17.369846924695715,14.144226419769959,110.9450841974567,85.4233261409566,38.21895445862561,13.911456529230422,31.508407565044667,106.07075084338292,42.705097969223914,28.990283968888793,16.546429664883107,14.586509928907898,111.24987372124544,87.64875202062696,39.70712665274463,14.194641883634691,32.18254694261496,112.9237584045395,44.1188427023578,30.53770412465811,17.149796110586458,3644900.0,795284.0,4566400.0,3005200.0,4849400.0,13560100.0,2240900.0,2705600.0,1040200.0,9189400
2013-12-16 00:00:00-05:00,14.373834609985352,114.29374694824219,85.53135681152344,38.90427017211914,14.080575942993164,31.556989669799805,104.6132583618164,42.99784851074219,31.183082580566406,16.340576171875,14.506925326452938,116.7385305479465,86.41720391119016,39.93706520652895,14.414892200939756,31.969975870415528,109.44201394180486,43.526216418408325,31.271086733018365,16.80197356835948,14.107651484709903,111.54335811254498,83.81007113538433,38.36393247034779,13.789525765883855,30.907144213464004,103.32509900055113,42.29097469252212,29.50365438466611,16.21990288166362,14.293979841636746,112.154556926883,86.04990413557998,38.82219177572753,14.053044210033281,31.75133584458495,106.98347248509315,42.99070685797395,29.95834576953639,16.766481981674996,2924900.0,1074062.0,5077100.0,3570900.0,5639200.0,10657800.0,3500900.0,3061100.0,863100.0,9808300
2013-12-23 00:00:00-05:00,14.32947063446045,120.71127319335938,85.639404296875,39.50614929199219,14.115974426269531,31.484113693237305,106.70377349853516,43.504791259765625,30.611053466796875,16.574827194213867,14.400452466323136,122.23926399327532,86.25157619776763,39.70450143528452,14.316564485751353,31.76956068060269,107.59443746223563,43.70471393144277,31.608440456551673,16.702599095903512,14.187506970735074,115.51610214211624,84.65992705756004,38.87005889619008,13.836723128149378,31.095421303422793,105.18005949167994,42.876459361111884,30.105023261316468,16.34767774850672,14.373835337087355,117.04409294203218,86.12193934271957,39.04105158334389,14.0805762687355,31.611652949247176,105.2904686667307,43.254887920169196,31.24175319929422,16.41866093485208,2009100.0,657066.0,2451900.0,1047200.0,2081800.0,5616300.0,1177100.0,1112700.0,559400.0,3662600
2013-12-30 00:00:00-05:00,14.418200492858887,123.76732635498047,87.03595733642578,40.03281021118164,14.627197265625,32.2466926574707,109.08132934570312,44.061729431152344,31.597347259521484,16.80906867980957,14.577910061400436,123.76732635498048,87.42113561231433,40.13540687515119,14.654922674134783,32.35740054389964,109.08132934570314,44.225952049036906,32.416318876645626,16.85875743245747,14.258490924317336,119.79455030968423,85.52430947905994,38.84954103666945,14.159823935143743,31.705454362285025,101.23459642758523,43.17635508049273,30.9198358995966,16.397360131405183,14.3294727667424,120.71134298819084,86.67984430672554,39.49931382047968,14.231118274432168,31.871516191928425,103.72994451997889,43.419119542527014,31.00918011681018,16.610312315301016,1674100.0,580958.0,2814200.0,2090400.0,2667000.0,5762800.0,1836500.0,1239600.0,626200.0,5324800
2014-01-06 00:00:00-05:00,14.986062049865723,125.29525756835938,88.51852416992188,40.60052490234375,14.6232328414917,32.947845458984375,112.12992858886719,44.58296585083008,31.90260887145996,16.72389030456543,15.012680887512555,126.82324851431498,88.78741925122658,40.86043465083252,14.856919462177,33.14465898431671,112.18189414157615,44.66150770801674,32.98216100333025,17.03622140950315,14.382715268601926,123.76726662240378,86.80338651939437,39.64296431894892,14.393507856079,32.246696981712645,108.91582290931758,43.247762449886295,31.12831197725418,16.425756375742438,14.471443035083317,124.37846533231517,87.60281376963006,40.06018710729748,14.714332321707648,32.31435207095856,109.85853104304017,44.12599801673658,31.67925394351383,16.858760769820822,2992800.0,563049.0,4550400.0,3151100.0,3663000.0,9050400.0,1857400.0,2174100.0,562800.0,8135800
2014-01-13 00:00:00-05:00,15.163501739501953,123.46172332763672,88.57664489746094,41.26396179199219,14.516292572021484,33.11389923095703,113.725830078125,44.59722900390625,32.29721450805664,17.14208984375,15.172374676113494,124.98971489526762,89.80485912048091,41.44863162168418,14.777704590674707,33.26765990674227,114.69822452511191,44.63292909128848,32.50567878685519,17.2568004994099,14.852955727456488,122.2393254104718,87.50832275048754,40.080689949560714,14.488567169355319,32.66491833920834,111.7364944367254,43.697574272660454,31.307003503537924,16.66890804728821,15.030411075008073,124.37851593668516,88.17693411374138,40.47055311738457,14.603428904291809,32.79407674377953,111.92948503662068,43.94747760807815,31.75371632396556,16.826634856955845,2605500.0,728862.0,3871400.0,2712900.0,3555200.0,9133800.0,2049100.0,2358900.0,421600.0,7664700
2014-01-20 00:00:00-05:00,14.781981468200684,126.21438598632812,86.86152648925781,41.06561279296875,14.694530487060547,33.027801513671875,113.2581787109375,45.254844665527344,33.108734130859375,17.005874633789062,15.261110135622403,128.0524548601532,89.47784203732348,42.00949074100467,14.951982444783027,33.7412511258115,115.65576311882239,45.79668907532717,33.83836182147344,17.500565313346755,14.666636618084611,123.76362359250909,86.46908470173399,40.969857285991935,14.555903439623211,32.892491335889474,113.0206413778648,44.95141311890177,32.133414005184164,16.941349703087656,15.234491312207702,124.37630542634618,89.01998404406898,41.544392936994704,14.619276020011922,33.29227012686351,114.59429789346282,45.29096707498803,32.39399430893479,17.192279837208762,1762700.0,420809.0,4286200.0,2470100.0,3119400.0,9471900.0,1369400.0,1472700.0,495400.0,5662700
2014-01-27 00:00:00-05:00,14.799724578857422,125.90802764892578,89.75402069091797,42.2830810546875,15.569865226745605,34.061073303222656,117.55599212646484,46.627506256103516,34.806236267089844,17.450380325317383,14.826341704946916,126.82707373013838,90.68426390485612,42.70714228438851,15.645119688912468,34.20253287557232,118.23147603526225,46.84424065701179,34.917915166558615,17.672632114447495,14.258487117168842,124.06995885881332,82.96614842724078,40.52527604104767,14.52025532679178,32.720279717749236,111.94430404870415,44.85025771141591,32.542899580073495,16.76211482347094,14.773105760427763,126.5207211410154,86.36734809894453,40.88094122404082,14.635118593458095,32.947844912728925,113.42887809367369,45.24760962500603,33.06406304407379,16.98436798006033,3811400.0,479405.0,8616500.0,3623600.0,5913000.0,15582900.0,2515500.0,3125200.0,927400.0,9774800
2014-02-03 00:00:00-05:00,14.888459205627441,130.1968536376953,92.88630676269531,44.854820251464844,15.557977676391602,34.977481842041016,122.76686096191406,48.137451171875,35.342281341552734,18.3465633392334,15.074785944271651,131.11588791437748,93.11887306463946,44.88901567111851,15.874841984107752,35.143543672287976,123.21965653839437,48.19524922672721,35.70709368435398,18.48995242259738,14.515804035998071,125.60167056812959,89.44876789619926,41.749591228567304,15.391625274669517,33.55673453804253,115.29203587970561,45.63774317473876,34.292510749234914,17.027388695139503,14.826348600405089,126.21436398130265,89.75400285047222,42.28308778338374,15.601546594248621,33.968812069757526,117.11063697899789,46.56971613950856,34.8062273062886,17.400199217918136,3519300.0,531071.0,6076800.0,5426900.0,6348000.0,15024200.0,3540400.0,4746700.0,1067400.0,16732300
2014-02-10 00:00:00-05:00,14.808598518371582,132.03492736816406,93.7438735961914,44.46495819091797,15.859000205993652,36.029197692871094,123.3606948852539,48.86714553833008,35.2008171081543,18.583145141601562,15.11914465166173,132.34127992984014,95.11016169737258,45.99021066796241,15.969901819305681,36.20140887514698,125.52075306326022,48.989962293771555,36.258034354558,19.01331081062352,14.702124929802856,128.35879011729364,92.784554311922,44.3555203211702,15.498568451808396,34.91596970952714,122.1581934084432,47.8268024053507,35.104031793850694,18.310707659447733,14.915070414600029,130.8095521799257,93.22061054829368,44.90269923333936,15.5896664214463,34.99592590681297,122.50705792493825,48.13746011800833,35.416728052575586,18.34655422875833,2597500.0,604306.0,5352600.0,5121700.0,4840800.0,12136700.0,2005200.0,2894300.0,927400.0,8858100
2014-02-17 00:00:00-05:00,14.702129364013672,130.8067169189453,93.50403594970703,44.752227783203125,15.803544044494629,36.10914993286133,123.00439453125,48.97550964355469,34.19572067260742,18.418256759643555,15.01267559096559,135.105534051368,94.34707202180697,45.20364598057899,16.005543558999427,36.49662742189526,124.60030719052341,49.71241559951035,35.96767475893484,18.826913844655017,14.61340162883587,130.19261022574292,92.86448981371815,44.21189000610209,15.605504653014348,35.672470256601585,121.30455080952542,48.69375099757814,34.009591125223366,18.353731812803897,14.817475927447052,132.34200707861993,93.56217751564874,44.45127883942908,15.835229561452735,35.97999155191712,123.47945779981897,48.8599135262688,35.20081909243672,18.640508594613735,2884500.0,364463.0,2725700.0,3101400.0,3212000.0,8326400.0,1554800.0,1792300.0,897100.0,5597100
2014-02-24 00:00:00-05:00,14.533546447753906,131.72787475585938,93.72933959960938,45.62085723876953,15.942177772521973,35.9615478515625,124.14753723144531,48.86714553833008,34.292510986328125,18.504281997680664,14.835219723886619,134.18433619073193,94.62324272561841,45.86708718183029,16.00555034422434,36.37977708028017,124.65228710309651,50.08087735616371,34.6275419205729,18.669179780364132,14.480310485007177,130.49963818175706,92.2612953671979,44.56070546785937,15.732256412055625,35.672477028307185,122.04686304498242,48.52036816862156,33.53310204449072,18.36089434562165,14.773110818625309,132.03492804271892,93.58399121081159,44.635942684810374,15.83919791010111,36.17066246592134,123.09349074087598,49.07665939216214,34.1733881821249,18.48277460197428,2776800.0,557202.0,4009500.0,3491100.0,3294400.0,8941800.0,2158400.0,3115100.0,963300.0,10015400
2014-03-03 00:00:00-05:00,15.367582321166992,130.8067169189453,93.18426513671875,45.49089813232422,16.11249542236328,35.826236724853516,124.78588104248047,48.59259796142578,33.48099899291992,18.712200164794922,15.616019600487153,135.41258739796922,94.8412609933612,46.154350625211734,16.326378465977697,36.53968615204974,128.42308319140443,49.791877135873264,35.10404960534804,19.192551710955865,14.444818426610205,129.5784918192062,92.25402223787984,44.868482216470426,15.886730491077497,35.37725584229226,123.27162038810775,48.29638710084269,33.36187614247166,18.382405892413402,14.506927323355118,131.42083532548202,93.52583991403603,45.443020386357226,15.922377665013233,35.89389179620688,123.90255760809558,48.67928952106945,34.143620026045454,18.389575481754235,6745900.0,662437.0,3593500.0,2504100.0,5240800.0,9911500.0,2530200.0,2068000.0,3381800.0,7815800
2014-03-10 00:00:00-04:00,14.932814598083496,131.72787475585938,94.29618072509766,45.76449966430664,16.318452835083008,35.71553421020508,122.41802215576172,48.70096969604492,33.19062042236328,18.439762115478516,15.553906794095226,133.26316461682123,94.739500399827,45.99704728707822,16.488766902295215,36.15836576461447,124.74138506714898,48.93215638338726,33.547988792818934,18.73370845511688,14.87070571695034,129.8855198947059,92.25400702473358,44.8274575658983,15.88276508905965,35.364960011698315,120.21342793265109,47.84124161877557,32.84069598374341,18.24618866391966,15.42968733948883,131.42080975566776,93.14790991039925,45.388313547135766,16.072884312257536,35.80779156610771,124.70426843626186,48.54924843729412,33.38419389131834,18.662015293222183,10368200.0,601795.0,2864600.0,2323900.0,4259800.0,7668800.0,1456000.0,1929800.0,958500.0,7073700
